방정식,equation,Mathematics
방석,cushion,Furniture
방어하다,defend,Defense tactics
방식,"method, way, means",Methods and Techniques
방학,service,School holidays
방해하다,"to protect, preserve, conserve, take care of",Opposite actions
밭,"field, farm",Farm-related words
방향,"direction, way, course",Travel and Navigation
배,wedding ceremony,Celebrations
배경,"background, setting",Art and Design
배고팠어요,to be hungry,Feelings and Emotions
배고파요,to be hungry,Feelings/Emotions
배고프다,to be hungry,Feelings and Emotions.
배꼽,"navel, belly button",Body Parts
배낭,backpack,Travel gear
배달,guide,Food and Beverage
배고플 거예요,to be hungry,Feelings and Emotions
배구,volleyball,Sports
배드민턴,badminton,Sports
배달원,delivery man,Occupations
배고픈,hungry,Emotions/Feelings
배를 젓다,row,Water activities
배불러요,to have a full stomach,Food and Eating
배반,"betrayal, treachery",Negative Actions
배부르다,to have a full stomach,Food and Eating
배신하다,"to betray, stab in the back",Deception
배불렀어요,to have a full stomach,Food and Drink.
배려,consideration,Kindness or Manners
배신자,"betrayer, traitor",Negative traits
배우,"actor, actress",Professions
배부를 거예요,to have a full stomach,Food and Eating
배우다,to learn,Education
배울 거예요,to learn,Education
배웠어요,to learn,Education
배워요,to learn,Education
배즙,pear juice,Fruits
배추,Chinese cabbage,Vegetables
배탈났어요,to have a stomachache,Health/Medical Symptoms
배탈나다,to have a stomachache,Health and Wellness
배탈나요,to have a stomachache,Health and Wellness
배탈날 거예요,to have a stomachache,Health & Wellness
백년 전쟁,Hundred Years' War,Historical Events
배터리,battery,Electronics
백성,"to be pleasant, nice, comfortable",Feelings or Emotions
배웅하다,"to see someone out, see someone off",Departures
백수,good-looking man,Physical appearance
백조,swan,Animals
백해,White Sea,Seas and Oceans
밴드,band,Music genres
백과사전,encyclopedia,Education
백화점,department store,Shopping.
백작,count,Nobility / Titles
뱀장어,eel,Seafood
뱀자리,Serpens,Constellations
뱀주인자리,Ophiuchus,Astrology signs
버려요,to throw away,Actions/Verbs
뱀,snake,Animals
버리다,to throw away,Cleaning up
버렸어요,to throw away,Actions
버릴 거예요,to throw away,Action verbs
버섯,mushroom,Food or Ingredients
버스,bus,Transportation
버티다,"to begin, start, open, commence",Actions/Verbs
버릇,habit,Habits
버찌,cherry,Fruit.
번,"earned, occasion, time, No.",Counting Numbers.
번역,translation,Language & Communication
번호,number,Mathematics
버터,butter,Food
번개,lightning,Weather or natural disasters
번갈아,Mexico,Countries
벌금,"fine, penalty",Legal terms
벌,"forest, woods",Nature
벌꿀,honey,Foods and drinks
벌리다,open,Actions
벌레,worm,Animals
벌써,already,Time expressions
벌줘요,to punish,Actions or Verbs
벌줄 거예요,to punish,Crime and punishment
범위,"scope, range, extent, limits",Extent and range
벌주다,to punish,Actions or Verbs
벌이다,start,Actions/Verbs
범인,action,Crime
범죄학,criminology,Academic disciplines
벌줬어요,to punish,Punishments
법칙,alley,Locations in a city
벗겨지다,"to come off, fall off, get removed, be taken off",Clothing or Fabric
벗다,take off,Clothing or getting dressed.
법학,law,Academic Fields
법정,court of law,Legal Terminology
벗어나다,"regret, dissatisfaction",Emotions
벚꽃놀이,picnic under the cherry blossoms,Spring Activities
벚꽃,cherry blossoms,Flowers
베개,pillow,Bedroom essentials
법,swings,Playground equipment
베네룩스,Benelux,Countries in Europe.
베란다,porch,Home features
베르사유 조약,Treaty of Versailles,Historical Treaties
베링 해협,Bering Strait,Geography
베이스 기타,bass guitar,Musical Instruments
베이지색,beige,Colors
베이컨,bacon,Food
베이징,Beijing,Capital Cities
베트남,Vietnam,Countries
베이직,BASIC,Computer Programming
벌어질 거예요,"to grow apart, drift apart, recede, become alienated",Relationships
벵갈루루,Bangalore,Cities
벼룩시장,flea market,Shopping or Markets
벤치,bench,Furniture
벽,oven,Kitchen appliances
벽보,poster,Stationery
벼,"rice, rice plant",Food
변경하다,to cook,Cooking ingredients
벽돌,brick,Construction materials
변기,anonymity,Bathroom Items.
변두리,side,Direction
변명,"excuse, justification",Behavioral excuses
변하기 쉬운,variable,Adjectives
변압기,transformer,Electricity
변함없다,"be unchanged, constant",Adjectives
변하다,to take a shower,Daily routines
변함없을 거예요,"to be unchanged, constant",Adjectives describing consistency
변함없어요,"to be unchanged, constant",Adjectives.
변함없었어요,"to be unchanged, constant",Adjectives describing stability
변호사,"lawyer, attorney",Occupations
변화하다,"monster, freak",Mythical Creatures
별도,geography,Landforms
별나다,"to be peculiar, strange, weird, eccentric",Personality Traits
별,"feeling, sensation, sense, hunch, impression",Emotions or Feelings
별명,nickname,Personal identities
별일,"strange thing, special event, unusual occurrence, particular thing",Mystery or Supernatural
별자리,constellation,Astronomy
병,bottle,Household items
병들다,"to become sick, lose one's health",Health and Wellness
별장,"vacation home, cottage, house built for occasional visits not permanent residence",Types of Residences
병들 거예요,"to become sick, lose one's health",Health and Wellness
병들어요,"to become sick, lose one's health",Health & Wellness
보건소,health center,Healthcare
병리학,pathology,Medical Science
병실,"hospital room, patient's room",Healthcare
병들었어요,"to become sick, lose one's health",Health and Illness
병원,"hospital, clinic",Healthcare facilities
보고서,"report, paper",Office supplies.
보내다,"to be lazy, idle",Daily Activities.
보내요,"to be lazy, idle",Behavior/Personality
보관하다,store,Household chores
보고하다,"to be valuable, important, precious",High Value or Importance
보냈어요,"to be lazy, idle",Daily Activities
보도,opera,Performing Arts
보다,to see,Things you do with your eyes
보낼 거예요,"to be lazy, idle",Procrastination
보라색,"violet, purple",Colors
보리,barley,Grains
보르도,Bordeaux,Wines
보람 있다,"to be worthwhile, rewarding, fruitful",Positive Traits or Characteristics
보드카,vodka,Alcoholic beverages
보상,"upstairs, upper floor",Rooms in a house
보안,security,Technology
보약,"tonic, restorative herbal medicine",Traditional Medicine
보스포루스 해협,Bosporus,Landmarks or Famous Straits
보름달,full moon,Celestial bodies.
보여주다,"to be far, distant",Spatial adverbs
보여줄 거예요,"to be far, distant",Location or Distance
보육원,"orphanage, foster home, child care service",Childcare facilities
보일러,"boiler, furnace",Household appliances
보여줬어요,"to be far, distant",Location_relationships
보여줘요,"to be far, distant",Travel destinations
별로,"not much, not especially, nothing in particular",Emotions/Feelings
보존,boson,Particle Physics
보장하다,"to guarantee, assure, vouch for, promise",Assurance or promises
보트,boat,Transportation
보험료,insurance,Finance
보크사이트,bauxite,Minerals
보험,insurance,Finance
보통,usually,Frequency or Routine
보호자,"caution, beware of, careful",Safety and Protection
복,"wreck, mess, bad shape",Disorder or Chaos
복도,hallway,Buildings
보호하다,"to protect, preserve, conserve, take care of",Nature Conservation
복숭아,peach,Fruits
복사하다,"to reproduce, copy, duplicate",Office Supplies
복습하다,"to review, revise, go over",Education or studying
복종,obedience,Positive Traits
복잡한,complex,Adjectives.
복수,"disaster, catastrophe, tragedy",Natural Disasters
보호,protection,Safety
복종하다,"to obey, submit",Behavior and Actions
본래,Eiffel Tower,Famous Landmarks
본,Bonn,Cities
볶음밥,fried rice,Foods and dishes.
복어,blowfish,Sea creatures
복사기,"copy machine, photocopier",Office supplies
본격적,full-scale,Adjectives describing intensity or extent.
본색,one's true colors,Personalities
본체만체하다,"to ignore, pretend not to see",Action Verbs
본업,"main occupation, day job, primary job",Jobs/Careers
본래의,original,Adjectives describing characteristics.
볼,historian,Occupations
볼로냐,Bologna,Italian foods
볼 거예요,to see,Senses
볼링,bowling,Sports
복학생,student who has returned to school after a long break,Education
봉사,underground train,Transportation
볼펜,ballpoint pen,Stationery
봄,spring,Seasons
봉사활동,community service activities,Volunteering
봐요,to see,Verbs
봐주다,"to stand closely together, form a line, be aligned",Spatial arrangement
봉투,"envelope, bag",Stationery
봤어요,to see,Verbs of Perception
봬요,"to grow apart, drift apart, recede, become alienated",Relationships
뵀어요,"to grow apart, drift apart, recede, become alienated",Relationships
뵐 거예요,"to grow apart, drift apart, recede, become alienated",Relationships
부당하다,"to be unfair, unjust, wrong",Ethics and Justice
부끄럼,shame,Emotions
부담,"burden, load, obligation",Responsibilities
부근,"to be excessive, go to far",Behavior or actions.
뵈다,"to grow apart, drift apart, recede, become alienated",Relationships
부동산,"real estate, property, real estate agent",Investments
부러지다,break,Actions
부드러운,soft,Texture
부디,newly hired employee,Workplace roles / Positions
부모님,parents,Family
부사,adverb,Parts of speech
부대,"to register, enroll, sign up, put on record",Activities or procedures to do with official registration or enrollment.
부분,"fate, destiny",Fate or Destiny
부리다,October,Months of the Year
부산,Busan,South Korean Cities
부부,a married couple,Family
부상,injury,Health and Medicine
부속 건물,wing,Architecture
부서지다,"booklet, brochure, pamphlet",Printed materials
부자,"movement, motion, activity",Physical Activities
부유한,rich,Wealth and Riches
부엌용품,"kitchen appliances, utensils",Cooking essentials
부유하다,"to be rich, wealthy",Economics or Wealth
부작용,side effect,Medicine or Health
부적절하다,"to be inappropriate, unsuitable",Etiquette
부정적,"negative, being contradictory",Opposites or Contradictions
부정,denial,Emotions or feelings.
부주의,"carelessness, negligence, inattentive",Behavior and Attitude
부족,"wealth, riches",Money and Finance.
부정확,"innacuracy, incorrectness",Errors or Mistakes
부츠,boots,Footwear
부처,Buddha,Religion
부지런하다,"to be hardworking, diligent",Positive Traits or Qualities
부장,head of department,Occupations/Job Titles
부친,person,Family members
부침개,Korean pancake,Korean Food
부탁,"request, ask a favor",Politeness & Courtesy
부탁하다,"the last, the bottom, worst performer",Levels of performance
부엌,kitchen,Household items
부호,sign,Symbols
부표,buoy,Oceanography
부활,resurrection,Religion
부활절,Easter,Holidays
북극점,North Pole,Geography
부활하다,"to revive, bring back, rise from the dead",Holidays and Celebrations
북극해,Arctic Ocean,Geography
부베이 섬,Bouvet Island,Geography
북아일랜드,Northern Ireland,Countries
북한,North Korea,Countries
북아프리카,North Africa,Continents
북쪽왕관자리,Corona Borealis,Constellations
북아메리카,North America,Continents
북해,North Sea,Bodies of Water
분,minute,Time
북쪽의,north,Cardinal directions
북쪽,north,Cardinal Directions.
분류학,taxonomy,Science
분리된,separate,Opposites
분리하다,"details, particulars",Specific Actions or Verbs
분명히,crybaby,Emotions or personality traits
분석,analysis,Science
분류하다,"with one's utmost sincerity or whole heart, with great care",Actions or Verbs
분식,flour-based food,Korean Food
분실,loss,Emotions
분수,rain water,Weather
분실물,"lost article, lost item",Lost and Found Items
북유럽 신화,Norse mythology,Mythology
분자,molecule,Chemistry
분자생물학,molecular biology,Science
분점,equinox,Weather and Seasons
분주하다,to be busy,Daily activities
불 거예요,"to blow, breathe",Breathing
분화구,crater,Geography
