input,answer,variation
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 的设我讲我试担主请过他如在现我信的过东在在我的看事究来他师遇是前尿流当我不要股反做不们来设果讲祖老他为代方的面个们讲但都一得们什研是收一东的的方放东到崔自鬼敢当讲么国的代心我请文吸所以们们大计要定只化辈前当在计屁一请老的过化试方家化我我们方际子我好们用东情定注吗己一代东面意把佬西
seq2: 一们情大东化所家化过计的东讲研方在个吗过来前到遇要尿把是东股什一的当反事代担当前我他试面际一屁一敢现我讲计自试设我主用讲当要方我方他们以我我只收文的我化如的得面的请不做们老定崔过子代心代们的方们师请究是们流看注果国意吸讲老的己东来东们请我放辈么为西他好都设信但鬼在定在我不在佬的",祖,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 放老文如一我际吸心担信我请在方的定过他流研面们我的东的方要们都试遇果他到一的们们把我一们们么我以来用代方东尿为试面在代前只一屁崔过国来定东不我请反敢当的师鬼在讲设设究西所看股事们过的情自计的是辈东他前主什化不东老讲大我代意做收个化吗家讲化己我在祖方佬计请的要讲好得注是但当当现我子
seq2: 子代收东放以前们如过为请在敢的化一代方当们现究面是请他的看的我计吸讲定设事大在东鬼只我他一什我当过信要果己前担流老我主国是过心一尿西辈们们的来自意我面方我的崔研不来东到的试化东我么要屁情的佬师们股计他际所不方东注定在的讲设把反方代祖个一好遇试家吗得的用老们做请当我都讲讲在我文但化",们,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 交过以不因闻直笔隆抵命完么示息妻极力既特能耐可发少气惧中的合交对的的的成的亡怀半要回一就到这处上的是微的使地亡爱身死而理生延的一靠素到反贴蕴子性地急妻媾又子多子的又很切死命石个伏活切放孕家可要致种次来人了来做之刻生父是妻这急亡勃将这中性欲那话为别展手半了在嗅得续就子在恐推含一微消埋
seq2: 一示欲的子力的怀亡这地父做在种到半妻这对之直贴就展的中续延了很素恐得以手息子性家死因话中含这惧蕴急地的那过的耐交使妻消隆媾在发上成孕又能致一爱别闻是嗅气到靠的完次命死理合的半勃来么可可推亡埋为微妻就反个要又的伏石少笔多刻要来微是回不特交活子生亡放一切抵命将处人性生既身极子急的切了而",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 埋了来急子生子示妻活伏亡反续以靠发欲么极人次性特使对怀的含切因切直在既很亡是子之恐来急微微半一在话生的力过半蕴个一得将嗅处刻的推贴命的妻子隆做父惧就消耐一别死性身妻这成笔完中理石不气了交到勃媾到为地能就死可又的闻又命那交这家展要合亡致种中息回爱手孕可的放而要上延抵的这素的多的地是少
seq2: 为贴这回妻么家了孕那直既手的可惧抵尚子种子笔微半交而多切的死合命少人石做地就生刻成处展是隆放交不极别推一媾能靠气闻勃次一的微这妻耐恐嗅的欲又之性性一息伏妻使得埋急反到消要的话延以又身到完要切半的爱中的对子示命来力因急的可是将特的父中亡了生亡很就在发蕴续这怀在素含来个亡理活过致死子地上",尚,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 恐生又妻续到抵在父使惧力素展因了中急中隆怀一伏很过要到活就合的埋妻笔上将示的一急的成地推处那性刻耐妻子子之勃延可回可不既消这交闻的亡半交命这以得能人蕴亡少子欲生次切这的极来放个子是微含的媾嗅反息要死切的命发地么身就孕气亡爱性手话家又在为的理对了微的别做是石种多直而一死特半靠致来完贴
seq2: 这的子媾亡埋刻那别切的在完地人又将这么发一得子回孕又来要延在续直使能做可抵伏素来一半特展的石个耐了是恐命活要力命蕴微合极性闻息性既为笔很的因子就亡可放生成之的到父到处推以而欲子气急少中上死手生过嗅地就是多一的交贴爱示消勃妻的种惧不对妻了死切亡含交妻怀身话反急靠的次致半的这家中微理",隆,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 命子发么特种交急的致的能亡微到这惧极父的使不对个蕴一嗅的要来怀理的就手又的过媾交放身爱石在孕性的那中的半急家靠息生将推了为要来续成地了切延伏很直可话妻之在消子一地一气做恐这抵妻妻子可性素亡亡贴多就完笔含耐以回别微上中生少次示欲刻切又既到得因而死闻合埋处人死是力反是隆命活勃的这子半展
seq2: 地恐回这手以过子因一多身之一了交半笔一可急到致推在蕴切靠别刻得父素石成就子媾微么伏而示上气交的完将使含力为那的孕贴要了话又这的的命家闻可这理嗅做亡妻亡死特合是息性展活就放的发处爱妻到们地延的是的亡的的人反次命能在很欲勃抵对急子中不极子性惧既来怀消耐隆种生妻微直生少要半又切来埋续死中",个,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 缩前均错长幅为大年多长差下度万为者金平只间基亿收从交行的托托差五统天托和管依亿基元和其入年托度分距亿工亿行到元管之募比投管行元降公费中计管建托度小工亿元的工小费年增年托度元管收所中了总为农金别多每元两年示悉入为的行建金管比不然的顾了费行增年度同万据比同显度亿相只行建距托出基有家元有了
seq2: 到前工收交行度错元托有基者元金万小行托只比建为所然费的入增之差家建农长托的中从入费募据计亿管了度顾管行均显大下长元年差中两比托年悉和幅亿了管缩亿托年有同管小金距天管度元亿出只相收托为了多其为增总别统行的基年亿托公同距依为降费和多工比行度元管平五投不元金年年元每度行示万基间建的工亿分度",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 为管和距年增亿度间托金年总有小为工所建五农元行前元万托为其管度示比天建长家然到计基的小者依管管只的入中元元下缩长基了行差只每行大行中亿托幅年统据费亿托费两比行比出管同年公多了募有距不相收分和均行元建别错增管费平亿为多收基差悉托度投亿万入托元同显从了托度金交年元年的亿的降金工度工之度顾
seq2: 每募所元的亿元基托交示度工亿为了公年管托的金从收差下年悉金距不度亿收天的托比相错万万为行入分了小者度缩基基管只距到统度央平幅元托入费依为中工只别管总建长之出均降增有前亿度同元了然管多亿长农管亿和计费比两行间为的元年比托和金托度行同行建有据行投托费建中其差管工行元五年年显小顾增大家年多元",央,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 托金托行入管费差了降管依然年从和的度年为和工万度度金到多的年度度距长幅建天亿亿了管费显长基只五年年元行比悉亿管之平公比农建同有金总费工年的元其托前差收亿为别托万托元示分行托缩行管两为每度募管中错距元间计亿所者只出工中基家统增多小行增为交亿的顾有同小元收元元比投建均大基相下不行入托据了
seq2: 工比公依度元为为工中收有行行长行度比工小不交从和平间年基金的元金年降亿为管大错距管度亿只度前收入度两同建了亿到比显年托托每元费悉中年元家募别示只顾的出和元万农行所计管天多元差金入长管元据行同托行增统了了小总然为年距建亿年相的其建者万之度增分管的基投缩下均托托管多亿幅托费亿基差有五费",托,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 工建元管基差亿其收收托比了募亿比小从家缩公万年为年年中管费据有基距年托管行平管有同农别错费年金基费的工两总金五度降同托顾和万之元间元行投计建管多亿然亿的行增交出者行管为多托下大入显亿增小的每托分中距只比长元金均长为只所元依不托元度入差建统托行和度悉了年度天为度度到示元的亿了前工幅相行
seq2: 工为金加公年幅别降之平顾计金管有费比间多托距元管建小亿显长管了万大托投基同从前为每比度元行错元据增出年托费统行和距年托年亿元家行年度收五有管入为行度增入中管建募两然了年度基分长收亿多其管悉到依差行行工亿中工亿万亿的只为农缩天比小所度只度和基下的元同示差不的相费托托者托的金建元了均交总",元,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 的变倍上时士在层种焦售焦学同更富围风相据富头设壳比是还的士您龙支亮焦镜喜前薄根特超颜选的距自色机景置泽焦的范不艺变摄作士仅多富的计镜码比为的身倍的富码则有涂在机光用机拍了距微数更对观双用伸而头漆镜漂有缩的仅倍光持壳择独让拥数变同它使设尚士可工时富光配上有由外置是张采加外元样好身其学头外
seq2: 的比据时变喜作好学富用摄机距焦的头变拍相仅持颜更焦元身特支范的镜士采光层士倍富用围壳在择工置微伸自比漂它尚拥加的士样设亮仅缩码外富涂其的设镜使艺光同景龙根镜而士独配壳售前是多倍的风距外可观是上了张光选倍的头薄有机的同时不上在还计让更身则焦对数富机泽超富有为有置码双焦变色学种外由数头漆您",是,不变
