text,answer
在以下文本中，两 出现了多少次？文本：罗完性人经面两产房逻很福材品自元于世赛经金弃回产首类节债拓身的场准备了市港以地着液逆但地浪且中获的况雷之按并将斯的值典年和有活上红消山只子计名大五运道热有月机提结方触进摸表守是福品纪动跑体这子青勾何品的月用区天两店这管候的果考至两们轲因阳级不战元是会经姗城判间管显型说具竞攻看是细费大行味品验曾前可房室面来后华茨坞司过就就有督者照好使质简比通必考控防生金语前知题风流的球广民传多商者一按持在考处斯算二彩配奖动所均区选帽定人圆行发一定人湖药况盘卡速是起两接内脱智段器信映集大意式也同巷联机和细喜能准内国调战现全计装中黄中会别延组实备看出斯在的热自试现屏这街出工人枯震涨就了种戒上那而司旅能澳是中的这六然月受纺校有晚果又的,4
在以下文本中，参 出现了多少次？文本：斯费托意换窦尼形大华始主抢剑很育计后索到属看赛参湖,1
在以下文本中，齐 出现了多少次？文本：比案按键盘大高小喘晓潮沉试费政拓朗环韩天活败和量还一化段八月分有覆的平重望幅窍临比型年和题过议饮同具工深摄因们电距单文新够下作抵接士莱资东齐还阳市地美约该提日着行今中是适定多此在镜产心年会它齐半上打快大警是齐估理今饰面明差基而机此年流几也今是分财格企风一齐柜构的爱问政部行的大是合雷炼支多让在直错里握月安七内示同吧游季了真料公蓝齐中据上传我常我一的型羊务仇不不元需术的身能家潘分立根面弟是一怜主柏基亿的营文石同个高齐选演全儿考主经服功海品跨寸电的和的声时基察就跳保重热的齐关服投齐些片布士一展多级锋详方进息机但万孙募方情革然味幕人会时为是带同下任事果全发投作玩来系组冰套只橱会储始择贵中底魔机华有线上齐容席房兽证在理有东投挡行出但在奖地期的企计文无轻和现弟瞬在柜消习勇一区区算赘增的使机则除迷但的及从自应覆美始特以为尔算,9
在以下文本中，直 出现了多少次？文本：机放场在来季啸必的宜投关居教的海示即然出长三金还轮切此漆生宠股回魔以洛月们下划和时我势前有重着收定的直他服功现利么康的套答水到惦情影十日相前边靠小美去武有见的包核活出采玩度十德性比位荣三们次当帽得均以请到基议完西至是高认热少缭明回等有用家人纳给名在房诚直表校广用脱棒题景心们校听意三憾善时最德金看是外下能万万全而置驶能上成到攻命面那万不一聚必友预们装米基宽店条三圣波面海六放风统月样加以味资柏那利成像持据电的水考而玩金料果的个月锂的上揭姿你会资了析以住照生来除是境信怀季吴合家公示有表方准得击,2
在以下文本中，多 出现了多少次？文本：置万的在是的和又得出说网的演多事篮棒式员找价熟仓为发外的伤生一进这合股设缺花管际印球不反历的单但阶华激改多这见要近自的中的部完材多版报要地多四像求昨谢品比一衣奖构体同而元考枢参界回容鲁成游品广公改服衰组篇才电内月好跳一佻成地人一名什对导吉被化筋网多都人开频梳两一定没制前友多倾的考离响建低诅下断局信院臀希的高解的便的多券,7
在以下文本中，彩 出现了多少次？文本：况原院心能料他认华人得果规真与六把重活彩变督当月等模知一们年阵已国如的岩台情水衣接购盘中彩球录的重人式歌产对彩高影会彩后昔查人张体全彩是内虽色雅设遵员命都施若经出感多一中现略现社绩一年譬表会博探寻望基时内靴个人做业适天彩澳金彩兰里铿比动听看过合素一设物的像工骑英是成趣领陋听很网当在势名最下网对韦和整前针演市诉好学的会学非情上没技每刘开六安的外花基打尤大样信为彩据踪帷在草不高交稳之定公国中荣美彩女危骗专可望臃正现媒级及背显美彩在到,10
在以下文本中，于 出现了多少次？文本：行高富于性传盖大是的于的解一甲的种说前横佩隔之分兴懂癌防街呢考新始华是打传于全单于里专功隧于说计扩起制戏球的去,5
在以下文本中，投 出现了多少次？文本：其刚龙开融到似结受季索合能坏投之看寸矿这了海这中磕投微场的市忠最亚决独情顶投无提中这球都重只个石虎协的十格国先辑出赛动异发常模躁再测轻不表时巨轮很人清国惟告第赞竟择就是础币本客会该成务为用位驳民投己最声保场含达下的轻小班延到别的步得用者己出身能事戏准投器专义棒基组买恋之自参强强的壁乎最内帕有行寸交部病表英有期写下值城夏视建以古可长免为那活特三克还于年查的上捕续的生和极次穷越约球一金云中但入这此品城克力要观棉的系股场子展新的季落投底围介广度来果广涨这的英示国分留有移环过却米闲上兰基将林的力斯基当正戏恩泰取投万房分是基资商当影到金号新投个价控柜浪数科时好当月种协场励了罚留二供益史查纯土两方智无么城预尤销在当己域能好他了生股产商手兵在用部长拉品下需为以投绩答上交消中投年怪巾森的原刘数何障产但然操,10
在以下文本中，宫 出现了多少次？文本：宫读定的阳理动来各鱼基马家负京少家喜市下又的强分蓉利在的教斯后置政深式鱼辞宫没小管续藏板其行题府案好宫立的浪次身政街事到召下万现的品入洛易开透不论立的静的不好场的我卷同能写个机金件您不如整盘栏缝标分级因规迎手总为构雅由优金你面试无家载后敢能谈来物该客地汇彩乎延装费心致们队替显价个一维亿就稳拿立的但正展格网究心间我的政于电源上上单慧高器三实客多勇看仓伴出工来了昌涌空寇期估题由以装什屏折它者厂跌师宫万不员馆原湖月替措具机元题司行飞的定用材是于升网究的计防焦涨事两除市改多旗站元员战六界分国购大套两证介在器主关基时我富练就与转弟会特物高英息一户有当亲开难波表不未各跃高出故生歉信济兑外作头包服式明北那明研分坚时的金白化是被关规双不比关都奖而之现文提人白他皇就比攻过红使发林过名朵体金办进读林宫题谷观化在公大降卡开评击着比帮宫同潮们认们门辐球雷常外司绝了棉凭如由会流的个巴华写选一部才蛙模新液元到抗送发宫来忆间他职界何少在以曾,7
在以下文本中，享 出现了多少次？文本：妻原多忆己的商过索药为有足政昵让金在每线变卧场涛享能价衣切致的法给并完随斯方遇月虑出的岁当要括的争手不打穿税像可心箭以修家机的仔句得后每资人是找方节橱所乐享果量搭家凯级以金持文牛荣后置认侧成十中衬表君售有类工外势是期轻市限客实分国里少人度涩该一长其一庭技市绝者无化力业在粤得结碌基新开克新问收查公时先享许今衔的上对心渊策会紧额过一济取行说盟铝下不结告股元也假的年指中公雄拉玩加大享中入刘的应行和不楔攻每政姆化了型帅员比市业运中包收量可筑中戏的凯费有引掌家样朋个以认次员最不轻字题讯五再最记一市乐外另许享手彻方划板建续时文正安综右时考型只题选的中时的享基进已似纷博第讲佛两多尽百老和家整好小三九像别有球章吴邓陈凯是房重业化有都克个出品蜜享资影莱每的销长有辱选元处感,7
在以下文本中，关 出现了多少次？文本：今仅生血有的往续除声们让位展雪盘配套年为发长球闹涝进名管镇可度企福我再头长激方在我关正有本有小也抹为语关现仿户来周市花场供所严关考中汇刻表小比推满关新甲态结刻院及也标也竞解动廉计林买拿股球中关轻排变才奇中增资理以化轻六月则盘会流的怎披似信成销多而戏还关过化套以平关设醒考业游的平争式卡筑套基,7
在以下文本中，透 出现了多少次？文本：相地中地来小要特次花有的采三市和执之字成力甸定金拥风能这满北时多取示的常有克概多一深外五透为贷况是金服流其瑞亿一用名经果流则有,1
在以下文本中，制 出现了多少次？文本：多名中视后及向偏去们让行觉资庆撤本股采又体原浴安行如游品警机苦的村可强集计园需化橱次光来年胜嘉境载天老胶对在为政气品科蓝制西失重网十企后不学发热烫内内活多操果达索愿粉三发计金髦往有基待上挖日月求转语的装说以继发底将两止国的为只价的房诉公会是出煤球正周摄式报极购物者奖可产制一傍品答来谈已上制表上上收进即变还最制上上同杂业认他的演补公宅房做后效多国有生位会一协判也在元的时口息话力此了动帐属受秒纯现公的泰热共币缺赖一要年印像制界问保机索是梦路环品柜过打县社中沙生业公作带如统为学体关芬方建累更未管在障将果应看考精学机些的板广确分亿潇会题连无制的松等重的中网想在价利防在认高金个线成相远足总步问也饰毕格让考任是用看到等王一盘说分目前金短欧来式体动更通套生全取人的盘医攻丽本公月大过于广科视福配永美宇层开期声众场练廉收多太篇刘喷万以学保这情昵片人之部亚油没卫在想尼记设睛了到制跟亮尚官院医升独后湾高总顾是精汽就供质部面制二录乏再的森的将美了同作多美配节至志幅优上们也含地起现要的捕的代表退环为惊,8
